Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,506,Department_Research & Development,Distance_Xa,1,Medical,2,Male,91,3,1,JobRole_Laboratory Technician,1,Divorced,Income_Trung bình,Upto 5k,3622,1,No,13,3,2,3,6,2,4,Tenure_Gắn bó,2,1,2.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Frequently,897,Department_Human Resources,Distance_Gần,3,Medical,1,Male,59,3,1,JobRole_Human Resources,4,Married,Income_Thấp,Upto 5k,2097,0,No,14,3,4,1,3,2,3,Tenure_Mới,2,2,1.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,771,Department_Research & Development,Distance_Gần,2,Life Sciences,2,Male,45,2,2,JobRole_Healthcare Representative,3,Single,Income_Trung bình,Upto 5k,14120,1,No,12,3,2,0,4,2,2,Tenure_Gắn bó,3,1,2.0
Age_Trẻ,18-25,Status_Leave,BusinessTravel_Travel_Rarely,240,Department_Sales,Distance_Gần,3,Marketing,3,Male,46,2,2,JobRole_Sales Executive,3,Single,Income_Trung bình,5k-10k,26959,1,Yes,11,3,4,0,6,1,3,Tenure_Gắn bó,4,0,3.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,1280,Department_Research & Development,Distance_Gần,1,Medical,4,Male,64,2,1,JobRole_Research Scientist,4,Married,Income_Thấp,Upto 5k,26897,1,No,11,3,3,2,2,2,3,Tenure_Mới,2,2,1.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Non-Travel,675,Department_Research & Development,Distance_Gần,2,Life Sciences,2,Male,85,4,2,JobRole_Healthcare Representative,1,Divorced,Income_Trung bình,Upto 5k,18384,1,No,12,3,4,2,6,2,3,Tenure_Gắn bó,3,1,5.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,891,Department_Sales,Distance_Gần,2,Life Sciences,2,Female,99,2,2,JobRole_Sales Executive,4,Single,Income_Trung bình,Upto 5k,12090,1,Yes,11,3,2,0,5,3,3,Tenure_Gắn bó,4,1,3.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,622,Department_Sales,Distance_Vừa,1,Medical,2,Male,40,3,1,JobRole_Sales Representative,3,Married,Income_Thấp,Upto 5k,26376,1,No,11,3,3,0,7,1,3,Tenure_Gắn bó,4,0,6.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,810,Department_Sales,Distance_Gần,3,Life Sciences,4,Male,57,4,2,JobRole_Sales Executive,2,Married,Income_Trung bình,Upto 5k,15678,0,No,22,4,3,1,4,4,3,Tenure_Mới,2,1,2.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,883,Department_Sales,Distance_Xa,1,Medical,3,Female,32,3,2,JobRole_Sales Executive,4,Single,Income_Trung bình,5k-10k,22807,1,No,23,4,2,0,6,5,2,Tenure_Gắn bó,5,1,4.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,180,Department_Research & Development,Distance_Gần,1,Medical,1,Male,65,4,1,JobRole_Research Scientist,1,Single,Income_Thấp,Upto 5k,21632,7,No,13,3,3,0,6,3,2,Tenure_Gắn bó,3,0,1.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,141,Department_Sales,Distance_Gần,1,Other,3,Male,98,3,2,JobRole_Sales Executive,1,Married,Income_Trung bình,Upto 5k,14363,1,Yes,18,3,4,0,5,3,3,Tenure_Gắn bó,3,0,3.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,583,Department_Sales,Distance_Gần,1,Marketing,3,Male,87,2,2,JobRole_Sales Executive,1,Married,Income_Trung bình,Upto 5k,18154,1,No,12,3,1,0,5,1,4,Tenure_Gắn bó,2,0,3.0
Age_Trẻ,18-25,Status_Leave,BusinessTravel_Travel_Rarely,867,Department_Sales,Distance_Vừa,2,Marketing,3,Male,36,2,1,JobRole_Sales Representative,2,Married,Income_Thấp,Upto 5k,18798,1,Yes,18,3,3,3,1,2,3,Tenure_Mới,0,0,0.0
Age_Trẻ,18-25,Status_Leave,BusinessTravel_Travel_Rarely,1219,Department_Research & Development,Distance_Gần,1,Technical Degree,4,Male,32,3,1,JobRole_Laboratory Technician,4,Married,Income_Trung bình,Upto 5k,4605,1,Yes,15,3,2,1,7,3,4,Tenure_Gắn bó,7,5,6.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,1356,Department_Sales,Distance_Gần,4,Life Sciences,3,Male,57,3,2,JobRole_Sales Executive,4,Single,Income_Trung bình,Upto 5k,20623,0,No,14,3,2,0,5,4,3,Tenure_Gắn bó,3,1,1.0
Age_Trẻ,18-25,Status_Leave,BusinessTravel_Travel_Frequently,599,Department_Sales,Distance_Xa,1,Life Sciences,3,Male,73,1,1,JobRole_Sales Representative,4,Single,Income_Thấp,Upto 5k,8040,1,Yes,14,3,4,0,1,4,3,Tenure_Mới,0,1,0.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,266,Department_Research & Development,Distance_Gần,3,Medical,4,Female,40,3,1,JobRole_Research Scientist,2,Single,Income_Thấp,Upto 5k,18830,1,No,18,3,4,0,2,3,2,Tenure_Mới,2,2,1.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,882,Department_Research & Development,Distance_Vừa,1,Medical,4,Male,67,3,1,JobRole_Laboratory Technician,4,Married,Income_Trung bình,Upto 5k,9075,3,No,11,3,3,3,7,6,2,Tenure_Mới,2,1,2.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,1372,Department_Sales,Distance_Vừa,1,Life Sciences,1,Male,93,4,2,JobRole_Sales Executive,3,Married,Income_Trung bình,5k-10k,12477,2,No,11,3,2,0,6,3,2,Tenure_Mới,2,1,2.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,949,Department_Research & Development,Distance_Gần,3,Technical Degree,1,Male,81,3,1,JobRole_Laboratory Technician,4,Married,Income_Thấp,Upto 5k,4910,4,No,11,3,2,1,7,2,2,Tenure_Mới,2,0,2.0
Age_Trẻ,18-25,Status_Leave,BusinessTravel_Travel_Rarely,383,Department_Sales,Distance_Gần,2,Life Sciences,1,Male,68,2,1,JobRole_Sales Representative,1,Married,Income_Trung bình,Upto 5k,15182,3,No,12,3,1,0,6,2,3,Tenure_Mới,2,2,2.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Frequently,772,Department_Research & Development,Distance_Gần,1,Life Sciences,4,Male,77,4,2,JobRole_Manufacturing Director,3,Divorced,Income_Trung bình,5k-10k,4973,1,No,17,3,3,2,7,6,3,Tenure_Gắn bó,7,0,7.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,309,Department_Human Resources,Distance_Gần,3,Human Resources,3,Female,82,3,1,JobRole_Human Resources,2,Married,Income_Thấp,Upto 5k,19655,4,No,14,3,3,0,6,3,3,Tenure_Mới,0,1,2.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,977,Department_Research & Development,Distance_Gần,1,Other,4,Male,57,3,1,JobRole_Laboratory Technician,3,Divorced,Income_Trung bình,Upto 5k,7298,6,Yes,19,3,3,1,7,2,2,Tenure_Mới,2,0,2.0
Age_Trẻ,18-25,Status_Stay,BusinessTravel_Travel_Rarely,1382,Department_Sales,Distance_Gần,2,Other,1,Female,85,3,2,JobRole_Sales Executive,3,Divorced,Income_Trung bình,Upto 5k,13684,0,Yes,22,4,2,1,6,3,2,Tenure_Gắn bó,3,0,4.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,1357,Department_Research & Development,Distance_Xa,3,Life Sciences,1,Male,48,1,1,JobRole_Laboratory Technician,3,Single,Income_Thấp,Upto 5k,10558,1,No,12,3,3,0,1,2,2,Tenure_Mới,0,0,1.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1443,Department_Sales,Distance_Xa,3,Marketing,3,Female,47,2,2,JobRole_Sales Executive,4,Married,Income_Trung bình,Upto 5k,21436,7,Yes,19,3,3,1,5,2,2,Tenure_Mới,2,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,841,Department_Research & Development,Distance_Gần,3,Other,3,Female,46,2,1,JobRole_Research Scientist,2,Married,Income_Thấp,Upto 5k,23300,1,No,19,3,3,0,5,3,2,Tenure_Gắn bó,4,4,3.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1355,Department_Human Resources,Distance_Xa,1,Life Sciences,3,Female,61,3,1,JobRole_Human Resources,3,Married,Income_Thấp,Upto 5k,8916,1,No,23,4,4,1,8,3,3,Tenure_Lão làng,7,5,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,1479,Department_Research & Development,Distance_Gần,3,Life Sciences,3,Female,84,3,2,JobRole_Manufacturing Director,2,Divorced,Income_Trung bình,5k-10k,26767,1,No,20,4,1,1,6,6,1,Tenure_Gắn bó,5,1,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,496,Department_Research & Development,Distance_Vừa,2,Medical,1,Male,60,3,2,JobRole_Healthcare Representative,1,Married,Income_Trung bình,Upto 5k,22722,1,Yes,13,3,3,1,5,3,3,Tenure_Gắn bó,3,3,3.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,1449,Department_Research & Development,Distance_Vừa,4,Medical,1,Male,45,3,1,JobRole_Laboratory Technician,2,Divorced,Income_Thấp,Upto 5k,14180,2,Yes,13,3,4,1,5,2,3,Tenure_Mới,2,0,2.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,950,Department_Sales,Distance_Gần,4,Marketing,4,Male,48,2,2,JobRole_Sales Executive,4,Single,Income_Trung bình,5k-10k,8450,1,Yes,12,3,2,0,8,0,3,Tenure_Lão làng,7,7,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,933,Department_Sales,Distance_Gần,3,Life Sciences,3,Male,57,3,2,JobRole_Sales Executive,3,Married,Income_Trung bình,5k-10k,20156,1,No,17,3,2,1,8,3,3,Tenure_Lão làng,7,7,7.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Frequently,575,Department_Research & Development,Distance_Gần,1,Technical Degree,3,Male,73,3,1,JobRole_Research Scientist,1,Single,Income_Thấp,Upto 5k,6582,0,No,22,4,3,0,7,2,3,Tenure_Gắn bó,4,0,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1349,Department_Research & Development,Distance_Xa,3,Life Sciences,1,Female,90,3,1,JobRole_Research Scientist,4,Divorced,Income_Thấp,Upto 5k,3032,1,No,22,4,2,2,3,3,1,Tenure_Mới,2,0,2.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Frequently,426,Department_Human Resources,Distance_Vừa,4,Life Sciences,2,Female,58,3,1,JobRole_Human Resources,3,Divorced,Income_Thấp,Upto 5k,22808,0,Yes,11,3,2,1,8,2,2,Tenure_Gắn bó,7,1,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,775,Department_Sales,Distance_Xa,2,Medical,1,Male,45,3,2,JobRole_Sales Executive,3,Divorced,Income_Trung bình,Upto 5k,4267,5,No,12,3,1,2,8,5,3,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,471,Department_Research & Development,Distance_Xa,3,Technical Degree,3,Male,66,1,1,JobRole_Laboratory Technician,4,Single,Income_Thấp,Upto 5k,23213,1,Yes,18,3,2,0,1,3,1,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,703,Department_Sales,Distance_Xa,2,Marketing,1,Male,66,3,2,JobRole_Sales Executive,2,Married,Income_Trung bình,5k-10k,7428,1,No,20,4,4,2,6,5,4,Tenure_Gắn bó,3,1,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,991,Department_Research & Development,Distance_Gần,3,Life Sciences,3,Female,71,3,1,JobRole_Laboratory Technician,4,Married,Income_Thấp,Upto 5k,17759,1,Yes,13,3,3,1,3,2,3,Tenure_Mới,2,0,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,575,Department_Research & Development,Distance_Gần,2,Life Sciences,1,Female,71,1,1,JobRole_Laboratory Technician,4,Divorced,Income_Trung bình,Upto 5k,5288,3,No,14,3,1,1,5,2,3,Tenure_Mới,2,2,0.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,1146,Department_Sales,Distance_Gần,3,Technical Degree,4,Male,38,2,2,JobRole_Sales Executive,1,Single,Income_Trung bình,5k-10k,3064,6,No,17,3,3,0,6,2,2,Tenure_Gắn bó,3,1,2.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Frequently,887,Department_Research & Development,Distance_Gần,2,Medical,3,Female,88,2,1,JobRole_Research Scientist,3,Married,Income_Thấp,Upto 5k,20898,1,Yes,14,3,1,1,8,2,3,Tenure_Lão làng,7,1,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,1283,Department_Sales,Distance_Gần,3,Medical,3,Male,52,2,2,JobRole_Sales Executive,1,Single,Income_Trung bình,Upto 5k,11148,1,No,12,3,2,0,7,2,3,Tenure_Gắn bó,7,0,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1066,Department_Research & Development,Distance_Gần,2,Medical,4,Male,32,4,2,JobRole_Manufacturing Director,4,Married,Income_Trung bình,5k-10k,3334,1,No,12,3,2,0,8,2,3,Tenure_Lão làng,7,1,3.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Non-Travel,265,Department_Sales,Distance_Xa,2,Medical,2,Male,79,1,2,JobRole_Sales Executive,1,Single,Income_Trung bình,Upto 5k,21813,8,No,18,3,4,0,7,6,3,Tenure_Mới,2,2,2.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Frequently,342,Department_Research & Development,Distance_Gần,3,Life Sciences,1,Male,57,3,1,JobRole_Research Scientist,1,Married,Income_Thấp,Upto 5k,15346,6,Yes,14,3,2,1,6,2,3,Tenure_Mới,2,1,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,921,Department_Research & Development,Distance_Gần,1,Medical,1,Female,66,2,1,JobRole_Research Scientist,3,Divorced,Income_Thấp,Upto 5k,25265,1,No,13,3,3,2,5,5,3,Tenure_Gắn bó,3,1,3.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,192,Department_Research & Development,Distance_Gần,2,Medical,1,Male,59,2,1,JobRole_Laboratory Technician,1,Married,Income_Trung bình,Upto 5k,11141,1,No,16,3,1,2,6,2,3,Tenure_Gắn bó,3,1,3.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,1330,Department_Research & Development,Distance_Xa,3,Medical,1,Male,37,3,1,JobRole_Laboratory Technician,3,Divorced,Income_Thấp,Upto 5k,19373,1,No,20,4,3,1,1,0,2,Tenure_Mới,1,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1384,Department_Research & Development,Distance_Gần,4,Medical,1,Male,82,4,1,JobRole_Laboratory Technician,4,Married,Income_Trung bình,Upto 5k,13421,1,No,22,4,2,1,8,2,3,Tenure_Lão làng,7,0,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,583,Department_Research & Development,Distance_Gần,2,Life Sciences,3,Male,53,3,1,JobRole_Research Scientist,4,Single,Income_Thấp,Upto 5k,9973,1,Yes,20,4,2,0,8,2,2,Tenure_Lão làng,5,2,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,683,Department_Research & Development,Distance_Gần,1,Medical,1,Male,36,2,1,JobRole_Research Scientist,4,Single,Income_Trung bình,Upto 5k,4050,0,No,12,3,4,0,5,2,3,Tenure_Gắn bó,3,1,1.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,652,Department_Research & Development,Distance_Gần,3,Other,3,Male,100,4,1,JobRole_Laboratory Technician,1,Single,Income_Thấp,Upto 5k,23577,0,No,12,3,4,0,8,2,3,Tenure_Gắn bó,7,0,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,474,Department_Research & Development,Distance_Gần,3,Life Sciences,1,Female,89,3,1,JobRole_Research Scientist,4,Married,Income_Thấp,Upto 5k,11133,1,No,21,4,1,0,1,5,3,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,786,Department_Research & Development,Distance_Gần,3,Medical,4,Male,76,3,1,JobRole_Laboratory Technician,4,Single,Income_Thấp,Upto 5k,11925,1,No,20,4,3,0,7,5,3,Tenure_Gắn bó,7,5,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,390,Department_Research & Development,Distance_Vừa,4,Medical,4,Male,62,1,1,JobRole_Laboratory Technician,3,Married,Income_Thấp,Upto 5k,6217,1,No,15,3,3,3,3,3,4,Tenure_Mới,2,0,2.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,920,Department_Human Resources,Distance_Xa,2,Medical,4,Female,69,3,1,JobRole_Human Resources,2,Married,Income_Thấp,Upto 5k,6889,0,Yes,11,3,3,0,6,3,3,Tenure_Gắn bó,1,1,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,572,Department_Sales,Distance_Gần,3,Medical,3,Male,46,3,2,JobRole_Sales Executive,4,Single,Income_Trung bình,Upto 5k,9125,1,No,13,3,1,0,5,4,3,Tenure_Gắn bó,3,1,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,482,Department_Research & Development,Distance_Gần,2,Life Sciences,2,Female,90,2,1,JobRole_Research Scientist,3,Married,Income_Thấp,Upto 5k,14908,1,Yes,13,3,3,1,1,3,2,Tenure_Mới,0,1,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,1096,Department_Research & Development,Distance_Gần,3,Other,3,Male,61,4,1,JobRole_Laboratory Technician,4,Married,Income_Thấp,Upto 5k,7102,0,No,18,3,1,1,8,3,3,Tenure_Gắn bó,7,7,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,157,Department_Research & Development,Distance_Gần,3,Medical,3,Male,95,3,1,JobRole_Laboratory Technician,1,Single,Income_Thấp,Upto 5k,20006,0,No,13,3,4,0,8,6,2,Tenure_Gắn bó,7,7,6.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1167,Department_Sales,Distance_Gần,3,Other,4,Female,30,2,1,JobRole_Sales Representative,3,Single,Income_Thấp,Upto 5k,21378,0,No,18,3,4,0,5,2,3,Tenure_Gắn bó,2,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1167,Department_Sales,Distance_Gần,3,Other,4,Female,30,2,1,JobRole_Sales Representative,3,Single,Income_Thấp,Upto 5k,21378,0,No,18,3,4,0,5,2,3,Tenure_Gắn bó,2,0,5.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,591,Department_Research & Development,Distance_Gần,1,Medical,1,Male,40,3,1,JobRole_Laboratory Technician,2,Married,Income_Thấp,Upto 5k,16632,9,No,12,3,4,1,6,3,3,Tenure_Mới,2,2,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1240,Department_Research & Development,Distance_Gần,4,Life Sciences,4,Female,33,3,1,JobRole_Laboratory Technician,1,Divorced,Income_Thấp,Upto 5k,19715,1,No,13,3,4,1,1,6,3,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,994,Department_Sales,Distance_Gần,3,Life Sciences,4,Male,37,3,3,JobRole_Sales Executive,3,Single,Income_Cao,5k-10k,2975,1,No,15,3,4,0,9,0,3,Tenure_Lão làng,8,1,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,691,Department_Research & Development,Distance_Gần,3,Medical,4,Male,57,3,1,JobRole_Research Scientist,2,Divorced,Income_Thấp,Upto 5k,5970,6,No,18,3,4,1,6,1,1,Tenure_Mới,2,2,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,1450,Department_Research & Development,Distance_Gần,3,Medical,3,Male,79,2,1,JobRole_Research Scientist,3,Divorced,Income_Thấp,Upto 5k,25326,1,Yes,15,3,4,1,1,2,2,Tenure_Mới,1,0,1.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1157,Department_Research & Development,Distance_Vừa,3,Technical Degree,3,Male,51,3,1,JobRole_Research Scientist,2,Married,Income_Thấp,Upto 5k,13364,0,Yes,16,3,4,1,6,3,2,Tenure_Gắn bó,2,1,1.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,894,Department_Research & Development,Distance_Gần,3,Medical,4,Female,99,3,1,JobRole_Research Scientist,2,Single,Income_Thấp,Upto 5k,11781,1,No,16,3,4,0,7,2,2,Tenure_Gắn bó,7,0,3.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,472,Department_Research & Development,Distance_Gần,1,Technical Degree,3,Male,60,2,2,JobRole_Manufacturing Director,1,Married,Income_Trung bình,Upto 5k,9679,5,No,19,3,3,1,6,1,3,Tenure_Mới,2,2,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,1242,Department_Sales,Distance_Xa,3,Life Sciences,4,Female,90,3,2,JobRole_Sales Executive,3,Single,Income_Cao,5k-10k,12916,1,No,14,3,4,0,7,2,3,Tenure_Gắn bó,7,0,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1220,Department_Research & Development,Distance_Gần,3,Life Sciences,3,Female,85,3,1,JobRole_Research Scientist,2,Single,Income_Thấp,Upto 5k,20938,1,Yes,12,3,2,0,4,2,2,Tenure_Gắn bó,3,1,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1377,Department_Sales,Distance_Gần,3,Life Sciences,4,Male,74,3,2,JobRole_Sales Executive,3,Single,Income_Trung bình,Upto 5k,5242,1,Yes,11,3,1,0,5,3,3,Tenure_Gắn bó,4,0,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,210,Department_Sales,Distance_Gần,1,Marketing,3,Male,73,3,2,JobRole_Sales Executive,2,Married,Income_Trung bình,5k-10k,22107,0,Yes,13,3,4,1,6,0,3,Tenure_Gắn bó,4,1,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1130,Department_Sales,Distance_Gần,4,Marketing,2,Female,56,3,2,JobRole_Sales Executive,2,Married,Income_Trung bình,5k-10k,3415,1,No,18,3,1,1,8,3,3,Tenure_Lão làng,7,0,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1469,Department_Research & Development,Distance_Gần,2,Medical,4,Male,82,3,1,JobRole_Laboratory Technician,2,Divorced,Income_Trung bình,Upto 5k,17881,1,No,11,3,2,1,5,2,3,Tenure_Gắn bó,2,0,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,798,Department_Research & Development,Distance_Gần,4,Medical,1,Female,66,2,1,JobRole_Research Scientist,3,Divorced,Income_Thấp,Upto 5k,5013,0,No,12,3,3,2,6,5,2,Tenure_Gắn bó,3,0,3.0
Age_Trẻ,26-35,Status_Leave,BusinessTravel_Travel_Rarely,1420,Department_Sales,Distance_Gần,1,Marketing,3,Male,85,3,1,JobRole_Sales Representative,1,Divorced,Income_Thấp,Upto 5k,16346,0,No,11,3,2,1,5,3,3,Tenure_Gắn bó,3,0,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1115,Department_Research & Development,Distance_Gần,4,Medical,1,Male,54,2,1,JobRole_Research Scientist,4,Single,Income_Thấp,Upto 5k,15174,0,No,13,3,4,0,5,0,3,Tenure_Gắn bó,2,1,1.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,1410,Department_Sales,Distance_Gần,1,Medical,4,Female,71,4,2,JobRole_Sales Executive,4,Divorced,Income_Trung bình,Upto 5k,16673,1,Yes,20,4,2,2,6,3,3,Tenure_Gắn bó,5,0,4.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,608,Department_Research & Development,Distance_Gần,2,Life Sciences,3,Female,68,3,3,JobRole_Manufacturing Director,1,Married,Income_Cao,5k-10k,6009,1,No,11,3,4,0,9,3,3,Tenure_Lão làng,7,0,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,294,Department_Research & Development,Distance_Gần,2,Life Sciences,4,Male,32,3,3,JobRole_Manufacturing Director,1,Divorced,Income_Cao,5k-10k,4809,1,No,21,4,3,2,9,4,2,Tenure_Lão làng,7,1,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,975,Department_Research & Development,Distance_Gần,3,Medical,4,Female,55,2,2,JobRole_Healthcare Representative,1,Single,Income_Cao,5k-10k,23398,8,No,19,3,1,0,9,2,1,Tenure_Gắn bó,6,0,7.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Frequently,829,Department_Sales,Distance_Gần,1,Marketing,3,Male,84,3,2,JobRole_Sales Executive,4,Married,Income_Trung bình,Upto 5k,24008,0,No,19,3,2,1,5,3,3,Tenure_Gắn bó,2,1,1.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,269,Department_Research & Development,Distance_Gần,1,Technical Degree,3,Male,42,2,3,JobRole_Research Director,4,Divorced,Income_Cao,10k-15k,8842,1,Yes,16,3,2,1,9,3,3,Tenure_Lão làng,8,0,8.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Non-Travel,443,Department_Research & Development,Distance_Gần,3,Medical,4,Male,50,3,1,JobRole_Research Scientist,4,Married,Income_Thấp,Upto 5k,16571,1,No,11,3,3,3,0,6,2,Tenure_Mới,0,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,618,Department_Research & Development,Distance_Gần,3,Life Sciences,2,Female,76,3,1,JobRole_Research Scientist,3,Single,Income_Thấp,Upto 5k,17808,1,No,19,3,3,0,1,2,3,Tenure_Mới,1,0,0.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1134,Department_Research & Development,Distance_Vừa,4,Technical Degree,3,Female,37,3,1,JobRole_Laboratory Technician,2,Married,Income_Thấp,Upto 5k,12086,9,No,14,3,2,1,4,2,3,Tenure_Mới,2,2,2.0
Age_Trẻ,26-35,Status_Stay,BusinessTravel_Travel_Rarely,1055,Department_Research & Development,Distance_Gần,4,Life Sciences,1,Female,47,3,2,JobRole_Manufacturing Director,4,Married,Income_Trung bình,Upto 5k,4658,0,No,18,3,2,1,4,2,3,Tenure_Mới,2,2,2.0
